name,price,url,warning_text,img_src
Hystopia: A Novel,£21.96,http://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg
I'll Give You the Sun,£56.48,http://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/57/a8/57a87a9b1ed0de0e6d1c048f575f327f.jpg
I Will Find You,£44.21,http://books.toscrape.com/catalogue/i-will-find-you_524/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/58/08/58080dbe2c118867331f4ef932ca96c0.jpg
John Vassos: Industrial Design for Modern Life,£20.22,http://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e8/d4/e8d47e80b92650728b837930cc578d63.jpg
Kierkegaard: A Christian Missionary to Christians,£47.13,http://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg
Kill 'Em and Leave: Searching for James Brown and the American Soul,£45.05,http://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d4/8e/d48ee3fe30d6d9b9cc550b76dae5984a.jpg
Left Behind (Left Behind #1),£40.72,http://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/11/74/11749e999f6ba7b9ef9408c624d1d71a.jpg
Les Fleurs du Mal,£29.04,http://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3d/32/3d324c0b55c221e9b701d4e772b42ad6.jpg
History of Beauty,£10.29,http://books.toscrape.com/catalogue/history-of-beauty_521/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cb/74/cb74d2953d5249143c3c2e3c281daf6f.jpg
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,£12.55,http://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/06/bf/06bf33339562e138906eef6793ef53cd.jpg
Howl and Other Poems,£40.45,http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/09/8e/098e81fcea9f6b4c15f6d207301c0085.jpg
Man's Search for Meaning,£29.48,http://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/97/da/97dac3668fcca2cf5af4e1bb971af546.jpg
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",£25.06,http://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/00/6e/006e242a10f2e27b71edfd1ca8020318.jpg
Miller's Valley,£58.54,http://books.toscrape.com/catalogue/millers-valley_534/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a8/b9/a8b940d9bf27d6aedad73f0230c14f56.jpg
Out of Print: City Lights Spotlight No. 14,£53.64,http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4c/5a/4c5a559bc2edb79e5d48af4dbc813eb2.jpg
My Life Next Door (My Life Next Door ),£36.39,http://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1a/2c/1a2c80cc391bc1422013e31682c5f649.jpg
Please Kill Me: The Uncensored Oral History of Punk,£31.19,http://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8e/bb/8ebbba84c204b011527a8f4bd082b03f.jpg
Proofs of God: Classical Arguments from Tertullian to Barth,£54.21,http://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f6/cb/f6cb2300a1235a344f1c11b2be9a605d.jpg
Ender's Game (The Ender Quintet #1),£43.64,http://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4e/04/4e0497a5aa3d442acef6a3e5d0d3447c.jpg
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,£28.41,http://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/29/5c/295ca7f5981786e8b2c6616d10158808.jpg
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,£52.86,http://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/30/1d/301d6348c94fd869846aeadbeb15dad6.jpg
Future Shock (Future Shock #1),£55.65,http://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7c/eb/7cebcafb82ec5f208d1613b35337d59d.jpg
Brilliant Beacons: A History of the American Lighthouse,£11.45,http://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ba/59/ba5913de7abe0d9dbe9c8128092a52af.jpg
Death by Leisure: A Cautionary Tale,£37.51,http://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/bb/4e/bb4ec136d9d9e9796e1591ed9adb0e66.jpg
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,£34.72,http://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e3/b8/e3b8b5a65135abbd9bdbd7a98baa1077.jpg
Toddlers Are A**holes: It's Not Your Fault,£25.55,http://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/26/1a/261a092ddd76981beb23a601edf0868b.jpg
Under the Tuscan Sun,£37.33,http://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/45/21/4521c581ba727f5c835e34860cbf53e5.jpg
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,£46.33,http://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/80/43/804385d2b49e2f9e26a7d88b8ccaf62d.jpg
What Happened on Beale Street (Secrets of the South Mysteries #2),£25.37,http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2c/68/2c6857eb1c10995c8b9e77a1804f68cd.jpg
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",£44.48,http://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/43/f2/43f25e9633b587a4052b517cd7b3b4a9.jpg
Wildlife of New York: A Five-Borough Coloring Book,£22.14,http://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/31/58/3158b1c362c0d9646e1696d2ed6c1ae1.jpg
32 Yolks,£53.63,http://books.toscrape.com/catalogue/32-yolks_510/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/76/03/76038c9e795babed29d370097247c9a6.jpg
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,£12.08,http://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/73/7e/737e4921bc14d72245aad1f21d7a3eef.jpg
"A Murder Over a Girl: Justice, Gender, Junior High",£13.20,http://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/98/e3/98e30c1a7b9f2acd9e44d77e0a7dbff1.jpg
The Whale,£35.96,http://books.toscrape.com/catalogue/the-whale_501/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6c/df/6cdf7a3ee6cfd5ecbcfd37bd7a5c42e3.jpg
Being Mortal: Medicine and What Matters in the End,£55.06,http://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/73/ee/73ee61bd8724a36a83b691bb7b1a70b8.jpg
Between the World and Me,£56.91,http://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/35/5f/355fa36362b722a241788d687fbc91af.jpg
Brazen: The Courage to Find the You That's Been Hiding,£19.22,http://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4c/54/4c5479ee2b9edd4b2f22b888d139b08f.jpg
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,£39.55,http://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d7/cb/d7cbdb36b54398ba3876488726befc3d.jpg
The Great Gatsby,£36.05,http://books.toscrape.com/catalogue/the-great-gatsby_498/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/21/69/21697f1564ae6776ca9280b17455c1b6.jpg
The Origin of Species,£10.01,http://books.toscrape.com/catalogue/the-origin-of-species_499/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d5/45/d54527d34174d5dd7eaeaaffdfcb3c5c.jpg
Playing from the Heart,£32.38,http://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b6/ba/b6ba2393c312701f1471db91eb73284d.jpg
The Glass Castle,£16.24,http://books.toscrape.com/catalogue/the-glass-castle_496/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/38/03/3803cd158a57e03763dc2200f81eba65.jpg
The Story of Art,£41.14,http://books.toscrape.com/catalogue/the-story-of-art_500/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7a/e9/7ae92da23efc2f0f4633f9d2cde370f3.jpg
The Good Girl,£49.03,http://books.toscrape.com/catalogue/the-good-girl_497/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/00/f2/00f23edcef10a5ece4e179f08271f19c.jpg
Raymie Nightingale,£34.41,http://books.toscrape.com/catalogue/raymie-nightingale_482/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/95/6b/956b5a8927463f4ea0774e2469e27ce5.jpg
Sister Dear,£40.20,http://books.toscrape.com/catalogue/sister-dear_485/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2a/0a/2a0a1543dd5f3edc407ab9989f29e992.jpg
"Rich Dad, Poor Dad",£51.74,http://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/46/1c/461cf454be3aac0b4cd066247c892679.jpg
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",£52.87,http://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7b/b9/7bb9386b43f2aeaa6eaf042df1b4e96f.jpg
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,£20.90,http://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg
"Sit, Stay, Love",£20.90,http://books.toscrape.com/catalogue/sit-stay-love_486/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg
The Art Book,£32.34,http://books.toscrape.com/catalogue/the-art-book_490/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/76/90/76904c101329aa50b6653f399318970b.jpg
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,£33.17,http://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),£52.30,http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/38/a4/38a44ac4f642f4717d865c81ec594529.jpg
Team of Rivals: The Political Genius of Abraham Lincoln,£20.12,http://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/be/22/be229bc9bc4655c7cb2c906998d5ef2e.jpg
The Constant Princess (The Tudor Court #1),£16.62,http://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ed/52/ed52651826bb23d853aead2753c9befc.jpg
The Bourne Identity (Jason Bourne #1),£42.78,http://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/fe/a4/fea443d174c2c9f0c7903f6c6a3ecc62.jpg
The Drowning Girls,£35.67,http://books.toscrape.com/catalogue/the-drowning-girls_494/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8f/83/8f83b65ba6a734aa7f40675b74a17c21.jpg
Life of Pi,£13.22,http://books.toscrape.com/catalogue/life-of-pi_475/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/24/10/2410311e3603f15637eccedd14ba1130.jpg
Like Never Before (Walker Family #2),£28.77,http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1b/38/1b3825668326e82038ba33bca646e0f3.jpg
Memoirs of a Geisha,£49.67,http://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5e/4b/5e4b5ef50c54f173456606e70719cc84.jpg
Meternity,£43.58,http://books.toscrape.com/catalogue/meternity_478/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e3/33/e33394096291284ed1f80c5b13c4e1f3.jpg
Nightstruck: A Novel,£50.35,http://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cb/da/cbda49820de480220af3dff2d30c689a.jpg
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",£11.38,http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5b/46/5b466903acc905deb89019c0407848c4.jpg
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,£25.77,http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/98/4a/984ab50781e05461a753923eaba33e58.jpg
"Chronicles, Vol. 1",£52.60,http://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/df/bd/dfbd53a5c4bcb1bf676bf2a86335adbb.jpg
Counted With the Stars (Out from Egypt #1),£17.97,http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/33/93/339372341b88e027734e97fa1ddb26fc.jpg
Delivering the Truth (Quaker Midwife Mystery #1),£20.89,http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5c/8a/5c8acde540a88aed464ab5c52bafcd83.jpg
Every Heart a Doorway (Every Heart A Doorway #1),£12.16,http://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b8/d7/b8d7eab895dac4551905c5f85849bb32.jpg
Finding God in the Ruins: How God Redeems Pain,£46.64,http://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/da/0f/da0f0c01b1b9819fa7cb5e27a295351f.jpg
For the Love: Fighting for Grace in a World of Impossible Standards,£45.13,http://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a9/f4/a9f4d0f649833b477383263a8c5fb217.jpg
Good in Bed (Cannie Shapiro #1),£37.05,http://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a5/7a/a57a35a22d7a06fa9987121e4883e4de.jpg
"Fruits Basket, Vol. 7 (Fruits Basket #7)",£19.57,http://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c3/36/c3366ab246bf5e4baec15cdf55915b69.jpg
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),£46.01,http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ca/5f/ca5f20fe544cc311dd126c60c7aa003e.jpg
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,£28.25,http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3b/67/3b673813904dce654eee394b9d308cfc.jpg
John Adams,£57.43,http://books.toscrape.com/catalogue/john-adams_472/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/fd/5f/fd5f36fce14114f5b982e1e69d9a2f69.jpg
King's Folly (The Kinsman Chronicles #1),£39.61,http://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/fc/17/fc17b4149d87d9ee714dde082ede0ee9.jpg
Leave This Song Behind: Teen Poetry at Its Best,£51.17,http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5e/ca/5eca840ed2d6f0f0d2f795922cb76741.jpg
"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",£29.93,http://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ce/da/ceda6d577d0609261f997bd99872013b.jpg
Benjamin Franklin: An American Life,£48.19,http://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c2/7e/c27efce6a2321c10b0d34035308ace37.jpg
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),£15.42,http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b3/8c/b38cadc69f4a2db0aae2ee2867ab8583.jpg
The Girl You Left Behind (The Girl You Left Behind #1),£15.79,http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6d/72/6d72120f94d38e356612c8a78e82a53d.jpg
The Fellowship of the Ring (The Lord of the Rings #1),£10.27,http://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5d/9f/5d9f339be8d98f597ad33eee239119d8.jpg
The God Delusion,£46.85,http://books.toscrape.com/catalogue/the-god-delusion_444/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/30/35/3035b6c5dc0a48a83fbe84eb37e76f10.jpg
The Golden Compass (His Dark Materials #1),£18.77,http://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a5/13/a513b65a8f7696c8aec48a607f7f90d3.jpg
The Great Railway Bazaar,£30.54,http://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d5/82/d582f6b0261c2842330e893962276295.jpg
The Hobbit (Middle-Earth Universe),£17.80,http://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/17/06/1706d016ec39ba3caad03b49737fefc7.jpg
The Invention of Wings,£37.34,http://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7a/b0/7ab00e6956f540bfe0018656d5bfe1e4.jpg
The Joy of Cooking,£43.27,http://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2c/81/2c8137d1d0a3ebb2f74d7abf45916606.jpg
The Makings of a Fatherless Child,£31.58,http://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2f/b6/2fb66b628ee51169b91cdfce8b68d929.jpg
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,£59.45,http://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d7/58/d758851b2790471b1de776f49a997157.jpg
The Mysterious Affair at Styles (Hercule Poirot #1),£24.80,http://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6b/61/6b61d393f0731f6c52182ba3cf41e245.jpg
The Perks of Being a Wallflower,£55.02,http://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/28/21/28219255776fb162c82ebac3cdddcf90.jpg
The Rise and Fall of the Third Reich: A History of Nazi Germany,£39.67,http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/10/f6/10f6ebfa89b070ba39ad7c4c872c96ea.jpg
The Sound Of Love,£57.84,http://books.toscrape.com/catalogue/the-sound-of-love_455/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/90/df/90dfdcadfcff9cd39f6f933ac11c9241.jpg
A Short History of Nearly Everything,£52.40,http://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/17/aa/17aa3d17bae02fa1d0e2a831c0c0e58b.jpg
